"","sent_pair_id","verb_id","verb","classification","IO","frequency_rank","diff_avg","diff_gpt2","diff_gpt2_med","diff_gpt2_large","diff_gpt2_xl","mean_z_DOsentence","mean_z_PDsentence","mean_scores_DOsentence","mean_scores_PDsentence","human_zdiff","human_sdiff"
"45",45,145,"pitched","alternating","longIndefinite",45,1.65514869689941,0.942266464233398,1.27261066436768,1.27261066436768,1.27261066436768,0.543310981899,0.76356960864952,74.6,83.25,0.22025862675052,8.65000000000001
"46",46,145,"pitched","alternating","shortIndefinite",45,1.29594278335571,0.437857151031494,1.18235635757446,1.18235635757446,1.18235635757446,0.938845172690555,0.882605915963029,87.1,89.6666666666667,-0.0562392567275268,2.56666666666668
"47",47,147,"shipped","alternating","longIndefinite",47,1.23670701980591,0.785591125488281,0.933291912078857,0.933291912078857,0.933291912078857,-0.261550824240636,0.644880970640919,43.2,77.15,0.906431794881555,33.95
"48",48,147,"shipped","alternating","shortIndefinite",47,0.794437599182129,0.580557823181152,0.675400733947754,0.675400733947754,0.675400733947754,0.846455286262248,0.895225699987293,85.7,91.304347826087,0.0487704137250451,5.60434782608695
"49",49,149,"slammed","alternating","longIndefinite",49,0.648472690582275,0.74674129486084,0.939342021942139,0.939342021942139,0.939342021942139,-0.45023785101764,-0.330871396884144,37.0476190476191,42.6,0.119366454133496,5.55238095238095
"50",50,149,"slammed","alternating","shortIndefinite",49,1.4488076210022,1.39509773254395,1.51718521118164,1.51718521118164,1.51718521118164,-0.259297885491734,-0.125030448216945,42.8,50.6,0.134267437274789,7.8
"51",51,151,"signaled","alternating","longIndefinite",51,1.35823516845703,0.75663423538208,1.24882316589355,1.24882316589355,1.24882316589355,-0.623822104707507,-0.107550285604584,29.4782608695652,52.3,0.516271819102924,22.8217391304348
"52",52,151,"signaled","alternating","shortIndefinite",51,1.52917242050171,1.25232458114624,1.51356315612793,1.51356315612793,1.51356315612793,-0.431670700955533,0.559269808046919,37.8,75.8,0.990940509002452,38
"53",53,153,"snuck","alternating","longIndefinite",53,1.08012504577637,0.930257320404053,1.09265565872192,1.09265565872192,1.09265565872192,0.437616865392656,0.824293581024346,69.15,87.6190476190476,0.386676715631689,18.4690476190476
"54",54,153,"snuck","alternating","shortIndefinite",53,0.784606838226318,0.514512538909912,0.751831531524658,0.751831531524658,0.751831531524658,0.934986373708061,0.942867013278225,88.5,88.85,0.00788063957016394,0.349999999999994
"55",55,155,"shoved","alternating","longIndefinite",55,1.20837602615356,1.12224578857422,1.32338809967041,1.32338809967041,1.32338809967041,-0.64818277595351,-0.156240763030263,32.75,50.4347826086956,0.491942012923246,17.6847826086956
"56",56,155,"shoved","alternating","shortIndefinite",55,1.07654008865356,1.45966482162476,1.98986577987671,1.98986577987671,1.98986577987671,-0.45534539668063,0.264371181605798,34.2,63.05,0.719716578286428,28.85
